origin,year,month,day,hour,temp,dewp,humid,wind_speed,time_hour
LGA,2013,9,13,5,69.08,62.96,80.86,3.45234,13/09/2013 05:00
LGA,2013,9,13,6,69.08,64.04,83.98,9.20624,13/09/2013 06:00
LGA,2013,9,13,7,69.98,62.96,78.41,8.05546,13/09/2013 07:00
LGA,2013,9,13,8,69.98,60.98,73.11,12.65858,13/09/2013 08:00
LGA,2013,9,13,9,71.06,59,65.67,10.35702,13/09/2013 09:00
LGA,2013,9,13,10,71.06,57.92,63.18,16.11092,13/09/2013 10:00
LGA,2013,9,13,11,69.98,57.02,63.45,12.65858,13/09/2013 11:00
LGA,2013,9,13,12,69.98,55.94,61.02,12.65858,13/09/2013 12:00
LGA,2013,9,13,13,73.04,57.02,57.2,10.35702,13/09/2013 13:00
LGA,2013,9,13,14,75.92,55.04,48.34,11.5078,13/09/2013 14:00
LGA,2013,9,13,15,75.02,55.04,49.81,12.65858,13/09/2013 15:00
LGA,2013,9,13,16,73.94,55.04,51.65,17.2617,13/09/2013 16:00
LGA,2013,9,13,17,73.04,53.06,49.52,18.41248,13/09/2013 17:00
LGA,2013,9,13,18,69.98,53.06,54.94,19.56326,13/09/2013 18:00
LGA,2013,9,13,19,68,50,52.51,12.65858,13/09/2013 19:00
LGA,2013,9,13,20,66.02,51.08,58.53,16.11092,13/09/2013 20:00
LGA,2013,9,13,21,62.96,48.02,58.12,16.11092,13/09/2013 21:00
LGA,2013,9,13,22,62.06,48.02,59.99,12.65858,13/09/2013 22:00
LGA,2013,9,13,23,60.98,48.02,62.33,16.11092,13/09/2013 23:00
LGA,2013,9,14,0,60.08,48.02,64.35,13.80936,14/09/2013
LGA,2013,9,14,1,59,46.94,64.22,11.5078,14/09/2013 01:00
LGA,2013,9,14,2,57.92,46.04,64.52,13.80936,14/09/2013 02:00
LGA,2013,9,14,3,57.02,46.04,66.65,14.96014,14/09/2013 03:00
LGA,2013,9,14,4,57.02,44.96,63.97,9.20624,14/09/2013 04:00
LGA,2013,9,14,5,55.94,44.06,64.28,13.80936,14/09/2013 05:00
LGA,2013,9,14,6,55.94,44.06,64.28,14.96014,14/09/2013 06:00
LGA,2013,9,14,7,55.94,44.06,64.28,13.80936,14/09/2013 07:00
LGA,2013,9,14,8,57.02,44.06,61.81,10.35702,14/09/2013 08:00
LGA,2013,9,14,9,60.08,44.06,55.39,11.5078,14/09/2013 09:00
LGA,2013,9,14,10,60.98,44.06,53.65,6.90468,14/09/2013 10:00
LGA,2013,9,14,11,64.04,44.96,49.85,6.90468,14/09/2013 11:00
LGA,2013,9,14,12,64.94,44.96,48.3,11.5078,14/09/2013 12:00
LGA,2013,9,14,13,64.94,44.06,46.67,8.05546,14/09/2013 13:00
LGA,2013,9,14,14,66.02,44.96,46.52,8.05546,14/09/2013 14:00
LGA,2013,9,14,15,66.02,44.96,46.52,13.80936,14/09/2013 15:00
LGA,2013,9,14,16,66.02,44.96,46.52,12.65858,14/09/2013 16:00
LGA,2013,9,14,17,66.02,46.04,48.47,13.80936,14/09/2013 17:00
LGA,2013,9,14,18,62.96,46.94,55.8,16.11092,14/09/2013 18:00
LGA,2013,9,14,19,60.98,44.96,55.52,12.65858,14/09/2013 19:00
LGA,2013,9,14,20,60.98,44.06,53.65,12.65858,14/09/2013 20:00
LGA,2013,9,14,21,60.08,44.96,57.33,11.5078,14/09/2013 21:00
LGA,2013,9,14,22,59,44.96,59.58,10.35702,14/09/2013 22:00
LGA,2013,9,14,23,57.92,44.96,61.93,9.20624,14/09/2013 23:00
LGA,2013,9,15,0,57.02,44.96,63.97,8.05546,15/09/2013
LGA,2013,9,15,1,57.02,44.06,61.81,4.60312,15/09/2013 01:00
LGA,2013,9,15,2,57.02,42.98,59.31,0,15/09/2013 02:00
LGA,2013,9,15,3,55.94,44.06,64.28,9.20624,15/09/2013 03:00
LGA,2013,9,15,4,55.04,42.98,63.72,6.90468,15/09/2013 04:00
LGA,2013,9,15,5,53.96,44.06,69.08,9.20624,15/09/2013 05:00
LGA,2013,9,15,6,53.96,42.98,66.28,6.90468,15/09/2013 06:00
LGA,2013,9,15,7,55.04,42.98,63.72,4.60312,15/09/2013 07:00
LGA,2013,9,15,8,55.94,44.06,64.28,5.7539,15/09/2013 08:00
LGA,2013,9,15,9,59,42.98,55.24,5.7539,15/09/2013 09:00
LGA,2013,9,15,10,62.96,41,44.47,8.05546,15/09/2013 10:00
LGA,2013,9,15,11,66.02,39.02,37,4.60312,15/09/2013 11:00
LGA,2013,9,15,12,68,37.94,33.12,5.7539,15/09/2013 12:00
LGA,2013,9,15,13,69.08,37.94,31.92,8.05546,15/09/2013 13:00
LGA,2013,9,15,14,69.98,35.96,28.63,8.05546,15/09/2013 14:00
LGA,2013,9,15,15,71.96,37.04,27.93,8.05546,15/09/2013 15:00
LGA,2013,9,15,16,71.96,37.94,28.94,8.05546,15/09/2013 16:00
LGA,2013,9,15,17,69.98,46.04,42.29,10.35702,15/09/2013 17:00
LGA,2013,9,15,18,66.92,51.08,56.73,12.65858,15/09/2013 18:00
LGA,2013,9,15,19,66.92,53.96,63.08,5.7539,15/09/2013 19:00
LGA,2013,9,15,20,66.02,53.96,65.07,5.7539,15/09/2013 20:00
LGA,2013,9,15,21,66.02,53.96,65.07,5.7539,15/09/2013 21:00
LGA,2013,9,15,22,66.92,50,54.51,6.90468,15/09/2013 22:00
LGA,2013,9,15,23,64.94,51.08,60.77,8.05546,15/09/2013 23:00
LGA,2013,9,16,0,64.94,51.98,62.83,9.20624,16/09/2013
LGA,2013,9,16,1,64.04,53.06,67.46,4.60312,16/09/2013 01:00
LGA,2013,9,16,2,64.04,53.96,69.72,6.90468,16/09/2013 02:00
LGA,2013,9,16,3,62.96,53.06,70.07,5.7539,16/09/2013 03:00
LGA,2013,9,16,4,64.04,53.96,69.72,4.60312,16/09/2013 04:00
LGA,2013,9,16,5,64.04,55.04,72.53,10.35702,16/09/2013 05:00
LGA,2013,9,16,6,64.94,55.94,72.62,14.96014,16/09/2013 06:00
LGA,2013,9,16,7,64.94,55.04,70.28,8.05546,16/09/2013 07:00
LGA,2013,9,16,8,62.96,55.94,77.83,10.35702,16/09/2013 08:00
LGA,2013,9,16,9,62.96,55.04,75.33,9.20624,16/09/2013 09:00
LGA,2013,9,16,10,62.96,53.06,70.07,4.60312,16/09/2013 10:00
LGA,2013,9,16,11,64.04,51.08,62.71,8.05546,16/09/2013 11:00
LGA,2013,9,16,12,66.92,51.08,56.73,4.60312,16/09/2013 12:00
LGA,2013,9,16,13,69.08,48.02,46.99,3.45234,16/09/2013 13:00
LGA,2013,9,16,14,71.06,50,47.29,10.35702,16/09/2013 14:00
LGA,2013,9,16,15,69.08,48.92,48.6,11.5078,16/09/2013 15:00
LGA,2013,9,16,16,69.08,48.92,48.6,12.65858,16/09/2013 16:00
LGA,2013,9,16,17,69.08,50,50.6,10.35702,16/09/2013 17:00
LGA,2013,9,16,18,66.92,51.08,56.73,8.05546,16/09/2013 18:00
LGA,2013,9,16,19,66.92,48.92,52.35,9.20624,16/09/2013 19:00
LGA,2013,9,16,20,66.02,51.08,58.53,11.5078,16/09/2013 20:00
LGA,2013,9,16,21,64.94,51.08,60.77,16.11092,16/09/2013 21:00
LGA,2013,9,16,22,60.98,48.92,64.46,18.41248,16/09/2013 22:00
LGA,2013,9,16,23,59,46.04,62.07,18.41248,16/09/2013 23:00
LGA,2013,9,17,0,57.02,44.06,61.81,16.11092,17/09/2013
LGA,2013,9,17,1,55.04,39.92,56.62,11.5078,17/09/2013 01:00
LGA,2013,9,17,2,53.96,37.94,54.51,13.80936,17/09/2013 02:00
LGA,2013,9,17,3,51.98,37.94,58.62,12.65858,17/09/2013 03:00
LGA,2013,9,17,4,51.08,37.04,58.49,12.65858,17/09/2013 04:00
LGA,2013,9,17,5,50,37.04,60.89,13.80936,17/09/2013 05:00
LGA,2013,9,17,6,50,35.96,58.34,13.80936,17/09/2013 06:00
LGA,2013,9,17,7,51.08,35.96,56.05,13.80936,17/09/2013 07:00
LGA,2013,9,17,8,53.06,35.06,50.28,14.96014,17/09/2013 08:00
LGA,2013,9,17,9,55.04,35.06,46.77,17.2617,17/09/2013 09:00
LGA,2013,9,17,10,57.92,33.08,38.94,16.11092,17/09/2013 10:00
LGA,2013,9,17,11,57.92,33.08,38.94,11.5078,17/09/2013 11:00
LGA,2013,9,17,12,59,35.96,42.02,11.5078,17/09/2013 12:00
LGA,2013,9,17,13,60.08,35.96,40.43,6.90468,17/09/2013 13:00
LGA,2013,9,17,14,62.06,35.96,37.69,0,17/09/2013 14:00
LGA,2013,9,17,15,62.96,37.04,38.1,6.90468,17/09/2013 15:00
LGA,2013,9,17,16,64.04,35.96,35.15,0,17/09/2013 16:00
LGA,2013,9,17,17,64.04,35.96,35.15,5.7539,17/09/2013 17:00
LGA,2013,9,17,18,62.96,37.94,39.47,5.7539,17/09/2013 18:00
LGA,2013,9,17,19,62.06,39.02,42.51,4.60312,17/09/2013 19:00
LGA,2013,9,17,20,60.08,39.02,45.6,6.90468,17/09/2013 20:00
LGA,2013,9,17,21,59,39.02,47.39,3.45234,17/09/2013 21:00
LGA,2013,9,17,22,59,39.92,49.08,3.45234,17/09/2013 22:00
LGA,2013,9,17,23,57.92,39.92,51.02,3.45234,17/09/2013 23:00
LGA,2013,9,18,0,57.92,42.08,55.47,0,18/09/2013
LGA,2013,9,18,1,57.92,42.98,57.42,4.60312,18/09/2013 01:00
LGA,2013,9,18,2,57.02,42.98,59.31,5.7539,18/09/2013 02:00
LGA,2013,9,18,3,57.02,42.08,57.29,6.90468,18/09/2013 03:00
LGA,2013,9,18,4,55.94,41,57.14,5.7539,18/09/2013 04:00
LGA,2013,9,18,5,55.04,41,59.04,4.60312,18/09/2013 05:00
LGA,2013,9,18,6,55.04,41,59.04,5.7539,18/09/2013 06:00
LGA,2013,9,18,7,57.02,39.92,52.7,4.60312,18/09/2013 07:00
LGA,2013,9,18,8,59,41,51.18,3.45234,18/09/2013 08:00
LGA,2013,9,18,9,62.06,39.02,42.51,4.60312,18/09/2013 09:00
LGA,2013,9,18,10,64.04,39.02,39.65,6.90468,18/09/2013 10:00
LGA,2013,9,18,11,66.02,39.02,37,3.45234,18/09/2013 11:00
LGA,2013,9,18,12,66.92,39.92,37.15,3.45234,18/09/2013 12:00
LGA,2013,9,18,13,69.08,37.94,31.92,5.7539,18/09/2013 13:00
LGA,2013,9,18,14,69.98,37.94,30.95,9.20624,18/09/2013 14:00
LGA,2013,9,18,15,69.98,35.06,27.62,11.5078,18/09/2013 15:00
LGA,2013,9,18,16,71.06,41,33.61,8.05546,18/09/2013 16:00
LGA,2013,9,18,17,68,44.96,43.44,10.35702,18/09/2013 17:00
LGA,2013,9,18,18,64.94,46.94,52.06,10.35702,18/09/2013 18:00
LGA,2013,9,18,19,62.96,48.92,60.11,11.5078,18/09/2013 19:00
LGA,2013,9,18,20,62.96,48.92,60.11,10.35702,18/09/2013 20:00
LGA,2013,9,18,21,62.06,48.92,62.04,10.35702,18/09/2013 21:00
LGA,2013,9,18,22,62.06,50,64.59,8.05546,18/09/2013 22:00
LGA,2013,9,18,23,60.98,48.92,64.46,8.05546,18/09/2013 23:00
LGA,2013,9,19,0,60.08,48.92,66.56,6.90468,19/09/2013
LGA,2013,9,19,1,59,48.92,69.17,5.7539,19/09/2013 01:00
LGA,2013,9,19,2,59,48.02,66.88,4.60312,19/09/2013 02:00
LGA,2013,9,19,3,59,46.94,64.22,0,19/09/2013 03:00
LGA,2013,9,19,4,59,46.04,62.07,5.7539,19/09/2013 04:00
LGA,2013,9,19,5,59,44.96,59.58,0,19/09/2013 05:00
LGA,2013,9,19,6,57.02,46.04,66.65,0,19/09/2013 06:00
LGA,2013,9,19,7,60.08,44.06,55.39,3.45234,19/09/2013 07:00
LGA,2013,9,19,8,62.96,44.06,50.03,3.45234,19/09/2013 08:00
LGA,2013,9,19,9,66.02,44.96,46.52,5.7539,19/09/2013 09:00
LGA,2013,9,19,10,66.92,46.04,46.98,3.45234,19/09/2013 10:00
LGA,2013,9,19,11,71.96,46.04,39.54,4.60312,19/09/2013 11:00
LGA,2013,9,19,12,71.96,42.98,35.19,4.60312,19/09/2013 12:00
LGA,2013,9,19,13,73.94,44.06,34.3,4.60312,19/09/2013 13:00
LGA,2013,9,19,14,75.92,42.98,30.8,8.05546,19/09/2013 14:00
LGA,2013,9,19,15,75.92,42.08,29.76,5.7539,19/09/2013 15:00
LGA,2013,9,19,16,73.04,50,44.23,13.80936,19/09/2013 16:00
LGA,2013,9,19,17,71.06,50,47.29,10.35702,19/09/2013 17:00
LGA,2013,9,19,18,68,51.98,56.51,10.35702,19/09/2013 18:00
LGA,2013,9,19,19,66.92,53.06,61.03,9.20624,19/09/2013 19:00
LGA,2013,9,19,20,66.92,53.96,63.08,6.90468,19/09/2013 20:00
LGA,2013,9,19,21,66.92,53.96,63.08,6.90468,19/09/2013 21:00
LGA,2013,9,19,22,66.02,53.96,65.07,8.05546,19/09/2013 22:00
LGA,2013,9,19,23,64.94,53.96,67.57,6.90468,19/09/2013 23:00
LGA,2013,9,20,0,64.04,53.96,69.72,4.60312,20/09/2013
LGA,2013,9,20,1,62.96,53.06,70.07,5.7539,20/09/2013 01:00
LGA,2013,9,20,2,62.96,53.06,70.07,3.45234,20/09/2013 02:00
LGA,2013,9,20,3,62.96,53.06,70.07,4.60312,20/09/2013 03:00
LGA,2013,9,20,4,62.06,53.06,72.33,0,20/09/2013 04:00
LGA,2013,9,20,5,62.06,53.96,74.75,3.45234,20/09/2013 05:00
LGA,2013,9,20,6,62.06,53.96,74.75,4.60312,20/09/2013 06:00
LGA,2013,9,20,7,64.04,55.04,72.53,0,20/09/2013 07:00
LGA,2013,9,20,8,66.92,53.96,63.08,3.45234,20/09/2013 08:00
LGA,2013,9,20,9,69.98,55.04,59.06,5.7539,20/09/2013 09:00
LGA,2013,9,20,10,71.96,55.04,55.22,4.60312,20/09/2013 10:00
LGA,2013,9,20,11,75.02,53.96,47.89,5.7539,20/09/2013 11:00
LGA,2013,9,20,12,75.92,51.98,43.21,0,20/09/2013 12:00
LGA,2013,9,20,13,77,53.96,44.84,12.65858,20/09/2013 13:00
LGA,2013,9,20,14,75.92,53.06,44.97,11.5078,20/09/2013 14:00
LGA,2013,9,20,15,75.92,51.98,43.21,10.35702,20/09/2013 15:00
LGA,2013,9,20,16,71.96,53.96,53.08,14.96014,20/09/2013 16:00
LGA,2013,9,20,17,71.06,53.06,52.95,14.96014,20/09/2013 17:00
LGA,2013,9,20,18,68,57.02,67.91,12.65858,20/09/2013 18:00
LGA,2013,9,20,19,66.92,57.02,70.49,10.35702,20/09/2013 19:00
LGA,2013,9,20,20,66.92,57.02,70.49,13.80936,20/09/2013 20:00
LGA,2013,9,20,21,66.02,57.02,72.72,13.80936,20/09/2013 21:00
LGA,2013,9,20,22,66.02,57.02,72.72,10.35702,20/09/2013 22:00
LGA,2013,9,20,23,66.02,57.92,75.12,6.90468,20/09/2013 23:00
LGA,2013,9,21,0,64.94,57.92,77.99,4.60312,21/09/2013
LGA,2013,9,21,1,64.04,57.92,80.49,6.90468,21/09/2013 01:00
LGA,2013,9,21,2,62.96,57.02,80.93,4.60312,21/09/2013 02:00
LGA,2013,9,21,3,62.06,57.02,83.54,4.60312,21/09/2013 03:00
LGA,2013,9,21,4,62.06,57.02,83.54,0,21/09/2013 04:00
LGA,2013,9,21,5,60.98,57.02,86.79,0,21/09/2013 05:00
LGA,2013,9,21,6,62.06,57.02,83.54,3.45234,21/09/2013 06:00
LGA,2013,9,21,7,62.96,57.02,80.93,3.45234,21/09/2013 07:00
LGA,2013,9,21,8,64.94,57.92,77.99,6.90468,21/09/2013 08:00
LGA,2013,9,21,9,66.92,59,75.69,6.90468,21/09/2013 09:00
LGA,2013,9,21,10,69.08,60.98,75.4,10.35702,21/09/2013 10:00
LGA,2013,9,21,11,71.06,62.96,75.57,14.96014,21/09/2013 11:00
LGA,2013,9,21,12,73.04,64.94,78.04,16.11092,21/09/2013 12:00
LGA,2013,9,21,13,75.02,62.96,68.94,20.71404,21/09/2013 13:00
LGA,2013,9,21,14,75.02,62.96,66.13,24.16638,21/09/2013 14:00
LGA,2013,9,21,15,73.94,62.96,68.57,19.56326,21/09/2013 15:00
LGA,2013,9,21,16,73.04,64.04,73.41,21.86482,21/09/2013 16:00
LGA,2013,9,21,17,71.96,64.94,78.57,20.71404,21/09/2013 17:00
LGA,2013,9,21,18,71.06,66.02,84.1,18.41248,21/09/2013 18:00
LGA,2013,9,21,19,71.6,66.2,84.1,17.2617,21/09/2013 19:00
LGA,2013,9,21,20,71.06,66.02,84.1,13.80936,21/09/2013 20:00
LGA,2013,9,21,21,71.6,66.2,88.34,23.0156,21/09/2013 21:00
LGA,2013,9,21,22,69.98,66.2,88.34,18.41248,21/09/2013 22:00
LGA,2013,9,21,23,69.98,66.92,90.02,13.80936,21/09/2013 23:00
LGA,2013,9,22,0,69.8,66.2,89.94,14.96014,22/09/2013
LGA,2013,9,22,1,66.2,64.4,93.92,12.65858,22/09/2013 01:00
LGA,2013,9,22,2,62.96,60.08,90.31,10.35702,22/09/2013 02:00
LGA,2013,9,22,3,64.04,59,83.66,6.90468,22/09/2013 03:00
LGA,2013,9,22,4,64.04,60.08,86.95,5.7539,22/09/2013 04:00
LGA,2013,9,22,5,64.04,59,83.66,10.35702,22/09/2013 05:00
LGA,2013,9,22,6,64.04,57.02,77.92,11.5078,22/09/2013 06:00
LGA,2013,9,22,7,64.04,55.94,74.94,14.96014,22/09/2013 07:00
LGA,2013,9,22,8,62.96,51.98,67.34,17.2617,22/09/2013 08:00
LGA,2013,9,22,9,64.04,48.02,55.95,14.96014,22/09/2013 09:00
LGA,2013,9,22,10,66.02,46.94,50.14,20.71404,22/09/2013 10:00
LGA,2013,9,22,11,66.02,46.04,48.47,13.80936,22/09/2013 11:00
LGA,2013,9,22,12,66.92,44.96,45.09,17.2617,22/09/2013 12:00
LGA,2013,9,22,13,66.92,44.96,45.09,16.11092,22/09/2013 13:00
LGA,2013,9,22,14,66.92,44.06,43.57,20.71404,22/09/2013 14:00
LGA,2013,9,22,15,66.92,44.96,45.09,14.96014,22/09/2013 15:00
LGA,2013,9,22,16,66.02,44.06,44.95,16.11092,22/09/2013 16:00
LGA,2013,9,22,17,64.94,44.06,46.67,16.11092,22/09/2013 17:00
LGA,2013,9,22,18,64.04,44.06,48.17,20.71404,22/09/2013 18:00
LGA,2013,9,22,19,62.06,44.96,53.44,14.96014,22/09/2013 19:00
LGA,2013,9,22,20,60.98,42.98,51.48,13.80936,22/09/2013 20:00
LGA,2013,9,22,21,59,44.06,57.57,18.41248,22/09/2013 21:00
LGA,2013,9,22,22,57.92,42.98,57.42,12.65858,22/09/2013 22:00
LGA,2013,9,22,23,57.02,41,54.95,12.65858,22/09/2013 23:00
LGA,2013,9,23,0,55.94,41,57.14,11.5078,23/09/2013
LGA,2013,9,23,1,55.04,39.92,56.62,10.35702,23/09/2013 01:00
LGA,2013,9,23,2,53.96,39.92,58.89,10.35702,23/09/2013 02:00
LGA,2013,9,23,3,53.96,39.92,58.89,6.90468,23/09/2013 03:00
LGA,2013,9,23,4,53.06,41,63.47,5.7539,23/09/2013 04:00
LGA,2013,9,23,5,53.06,39.02,58.77,10.35702,23/09/2013 05:00
LGA,2013,9,23,6,51.98,39.02,61.15,10.35702,23/09/2013 06:00
LGA,2013,9,23,7,53.06,41,63.47,10.35702,23/09/2013 07:00
LGA,2013,9,23,8,53.96,37.94,54.51,9.20624,23/09/2013 08:00
LGA,2013,9,23,9,55.94,39.02,52.91,13.80936,23/09/2013 09:00
LGA,2013,9,23,10,57.92,37.94,47.22,16.11092,23/09/2013 10:00
LGA,2013,9,23,11,59,37.94,45.43,11.5078,23/09/2013 11:00
LGA,2013,9,23,12,60.98,39.92,45.74,11.5078,23/09/2013 12:00
LGA,2013,9,23,13,64.04,39.92,41.06,16.11092,23/09/2013 13:00
LGA,2013,9,23,14,64.04,41,42.82,13.80936,23/09/2013 14:00
LGA,2013,9,23,15,64.94,39.92,39.79,17.2617,23/09/2013 15:00
LGA,2013,9,23,16,66.02,41,39.96,12.65858,23/09/2013 16:00
LGA,2013,9,23,17,64.94,41,41.49,12.65858,23/09/2013 17:00
LGA,2013,9,23,18,64.04,42.08,44.64,10.35702,23/09/2013 18:00
LGA,2013,9,23,19,62.96,42.98,48,13.80936,23/09/2013 19:00
LGA,2013,9,23,20,60.08,44.06,55.39,16.11092,23/09/2013 20:00
LGA,2013,9,23,21,57.92,42.98,57.42,11.5078,23/09/2013 21:00
LGA,2013,9,23,22,55.94,42.08,59.58,12.65858,23/09/2013 22:00
LGA,2013,9,23,23,55.04,42.08,61.56,6.90468,23/09/2013 23:00
LGA,2013,9,24,0,53.96,42.08,64.03,5.7539,24/09/2013
LGA,2013,9,24,1,53.06,42.08,66.17,10.35702,24/09/2013 01:00
LGA,2013,9,24,2,51.98,42.08,68.86,8.05546,24/09/2013 02:00
LGA,2013,9,24,3,51.08,41,68.28,9.20624,24/09/2013 03:00
LGA,2013,9,24,4,51.08,39.02,63.22,9.20624,24/09/2013 04:00
LGA,2013,9,24,5,50,39.92,68.15,4.60312,24/09/2013 05:00
LGA,2013,9,24,6,50,41,71.07,5.7539,24/09/2013 06:00
LGA,2013,9,24,7,51.08,39.92,65.48,5.7539,24/09/2013 07:00
LGA,2013,9,24,8,51.98,39.02,61.15,6.90468,24/09/2013 08:00
LGA,2013,9,24,9,53.96,39.02,56.86,5.7539,24/09/2013 09:00
LGA,2013,9,24,10,57.02,39.02,50.88,6.90468,24/09/2013 10:00
LGA,2013,9,24,11,60.08,37.94,43.71,9.20624,24/09/2013 11:00
LGA,2013,9,24,12,64.04,41,42.82,6.90468,24/09/2013 12:00
LGA,2013,9,24,13,68,41,37.32,10.35702,24/09/2013 13:00
LGA,2013,9,24,14,69.98,39.92,33.44,6.90468,24/09/2013 14:00
LGA,2013,9,24,15,73.04,41,31.43,11.5078,24/09/2013 15:00
LGA,2013,9,24,16,73.04,41,31.43,11.5078,24/09/2013 16:00
LGA,2013,9,24,17,71.96,41,32.6,12.65858,24/09/2013 17:00
LGA,2013,9,24,18,71.06,44.06,37.81,12.65858,24/09/2013 18:00
LGA,2013,9,24,19,69.08,42.98,38.81,10.35702,24/09/2013 19:00
LGA,2013,9,24,20,68,42.08,38.91,11.5078,24/09/2013 20:00
LGA,2013,9,24,21,66.02,44.06,44.95,11.5078,24/09/2013 21:00
LGA,2013,9,24,22,64.94,42.98,44.78,13.80936,24/09/2013 22:00
LGA,2013,9,24,23,62.96,44.06,50.03,8.05546,24/09/2013 23:00
LGA,2013,9,25,0,60.98,42.98,51.48,6.90468,25/09/2013
LGA,2013,9,25,1,59,41,51.18,8.05546,25/09/2013 01:00
LGA,2013,9,25,2,57.92,41,53.2,0,25/09/2013 02:00
LGA,2013,9,25,3,57.02,41,54.95,9.20624,25/09/2013 03:00
LGA,2013,9,25,4,57.02,42.08,57.29,5.7539,25/09/2013 04:00
LGA,2013,9,25,5,55.94,41,57.14,5.7539,25/09/2013 05:00
LGA,2013,9,25,6,55.04,41,59.04,4.60312,25/09/2013 06:00
LGA,2013,9,25,7,57.02,42.08,57.29,3.45234,25/09/2013 07:00
LGA,2013,9,25,8,60.08,44.06,55.39,3.45234,25/09/2013 08:00
LGA,2013,9,25,9,62.96,44.06,50.03,4.60312,25/09/2013 09:00
LGA,2013,9,25,10,64.04,44.06,48.17,4.60312,25/09/2013 10:00
LGA,2013,9,25,11,66.92,39.92,37.15,5.7539,25/09/2013 11:00
LGA,2013,9,25,12,68,37.94,33.12,5.7539,25/09/2013 12:00
LGA,2013,9,25,13,69.08,39.92,34.48,3.45234,25/09/2013 13:00
LGA,2013,9,25,14,71.96,41,32.6,5.7539,25/09/2013 14:00
LGA,2013,9,25,15,71.96,41,32.6,0,25/09/2013 15:00
LGA,2013,9,25,16,71.06,44.06,37.81,3.45234,25/09/2013 16:00
LGA,2013,9,25,17,71.06,44.06,37.81,6.90468,25/09/2013 17:00
LGA,2013,9,25,18,69.98,46.04,42.29,5.7539,25/09/2013 18:00
LGA,2013,9,25,19,68,48.02,48.77,3.45234,25/09/2013 19:00
LGA,2013,9,25,20,66.92,46.04,46.98,5.7539,25/09/2013 20:00
LGA,2013,9,25,21,66.92,48.02,50.62,4.60312,25/09/2013 21:00
LGA,2013,9,25,22,64.04,53.06,67.46,0,25/09/2013 22:00
LGA,2013,9,25,23,64.04,55.04,72.53,0,25/09/2013 23:00
LGA,2013,9,26,0,62.96,53.96,72.42,0,26/09/2013
LGA,2013,9,26,1,62.96,51.98,67.34,3.45234,26/09/2013 01:00
LGA,2013,9,26,2,60.98,51.08,69.86,8.05546,26/09/2013 02:00
LGA,2013,9,26,3,60.08,51.08,72.13,8.05546,26/09/2013 03:00
LGA,2013,9,26,4,59,51.98,77.49,6.90468,26/09/2013 04:00
LGA,2013,9,26,5,59,53.06,80.64,5.7539,26/09/2013 05:00
LGA,2013,9,26,6,59,53.06,80.64,6.90468,26/09/2013 06:00
LGA,2013,9,26,7,60.08,53.6,82.25,8.05546,26/09/2013 07:00
LGA,2013,9,26,8,62.06,53.96,74.75,8.05546,26/09/2013 08:00
LGA,2013,9,26,9,64.04,55.04,72.53,13.80936,26/09/2013 09:00
LGA,2013,9,26,10,64.94,55.4,72.56,16.11092,26/09/2013 10:00
LGA,2013,9,26,11,66.02,53.96,65.07,16.11092,26/09/2013 11:00
LGA,2013,9,26,12,64.94,53.06,65.37,12.65858,26/09/2013 12:00
LGA,2013,9,26,13,66.02,53.06,62.96,9.20624,26/09/2013 13:00
LGA,2013,9,26,14,66.92,51.98,58.65,8.05546,26/09/2013 14:00
LGA,2013,9,26,15,68,51.08,54.66,8.05546,26/09/2013 15:00
LGA,2013,9,26,16,66.92,51.08,56.73,4.60312,26/09/2013 16:00
LGA,2013,9,26,17,66.02,53.06,62.96,8.05546,26/09/2013 17:00
LGA,2013,9,26,18,66.2,53.6,67.46,6.90468,26/09/2013 18:00
LGA,2013,9,26,19,64.04,53.96,69.72,4.60312,26/09/2013 19:00
LGA,2013,9,26,20,62.96,53.06,70.07,6.90468,26/09/2013 20:00
LGA,2013,9,26,21,62.06,53.06,72.33,5.7539,26/09/2013 21:00
LGA,2013,9,26,22,60.98,51.98,72.22,9.20624,26/09/2013 22:00
LGA,2013,9,26,23,60.08,51.08,72.13,5.7539,26/09/2013 23:00
LGA,2013,9,27,0,60.08,51.08,72.13,0,27/09/2013
LGA,2013,9,27,1,60.08,53.06,77.59,0,27/09/2013 01:00
LGA,2013,9,27,2,59,53.96,83.34,4.60312,27/09/2013 02:00
LGA,2013,9,27,3,59,53.06,80.64,5.7539,27/09/2013 03:00
LGA,2013,9,27,4,57.92,51.8,82.12,6.90468,27/09/2013 04:00
LGA,2013,9,27,5,57.92,48.02,69.52,10.35702,27/09/2013 05:00
LGA,2013,9,27,6,57.92,48.02,69.52,9.20624,27/09/2013 06:00
LGA,2013,9,27,7,57.02,48.02,71.81,9.20624,27/09/2013 07:00
LGA,2013,9,27,8,57.92,48.02,69.52,9.20624,27/09/2013 08:00
LGA,2013,9,27,9,60.08,50,69.29,8.05546,27/09/2013 09:00
LGA,2013,9,27,10,62.06,51.08,67.24,10.35702,27/09/2013 10:00
LGA,2013,9,27,11,62.96,51.98,67.34,9.20624,27/09/2013 11:00
LGA,2013,9,27,12,66.02,51.98,60.51,11.5078,27/09/2013 12:00
LGA,2013,9,27,13,66.02,48.92,54.01,11.5078,27/09/2013 13:00
LGA,2013,9,27,14,64.94,48.92,56.08,10.35702,27/09/2013 14:00
LGA,2013,9,27,15,64.94,48.92,56.08,9.20624,27/09/2013 15:00
